ID	R	G	B
18	0	10	107
18	7	13	195
18	8	6	7
18	12	6	8
18	4	12	1
18	0	18	4
18	2	14	28
18	4	10	72
18	5	5	5
18	8	6	7
18	14	6	4
18	0	17	1
18	0	16	16
18	1	10	53
18	6	9	28
18	7	5	6
18	11	6	2
18	0	12	0
18	0	15	8
18	0	8	41
18	1	7	57
18	6	6	6
18	10	4	6
18	2	12	1
18	0	17	1
18	2	14	26
18	1	6	44
19	5	6	1
19	14	4	2
19	12	9	2
19	4	9	5
19	2	6	5
19	2	6	9
19	2	6	7
19	18	4	3
19	17	6	2
19	4	9	3
19	2	6	5
19	5	5	7
19	3	7	8
19	27	4	10
19	17	3	0
19	6	7	2
19	4	10	6
19	4	5	10
19	6	3	10
19	5	3	4
19	19	4	1
19	16	7	2
19	1	11	3
19	3	7	6
19	5	4	12
19	5	5	5
19	37	2	6
19	20	7	1
19	4	12	1
19	3	9	5
19	5	4	10
19	3	7	8
19	27	2	8
19	21	6	3
19	9	11	0
19	5	11	7
19	6	7	11
19	6	3	10
19	9	5	4
19	28	4	4
19	19	8	4
19	1	11	3
19	3	9	9
19	5	5	5
19	5	5	5
19	76	2	15
19	31	3	0
19	1	13	1
19	4	10	6
19	2	6	9
19	5	5	5
19	25	3	5
19	43	1	5
19	18	11	3
19	0	14	1
19	2	11	10
19	5	5	5
19	5	6	1
19	67	4	15
19	30	10	0
19	1	13	0
19	1	13	13
19	2	6	7
19	5	5	5
19	104	6	31
19	61	7	5
19	4	15	0
19	0	12	2
19	4	10	10
19	5	5	7
19	32	3	8
19	89	6	16
19	30	14	1
19	1	15	0
19	2	10	12
19	5	6	11
19	6	6	6
19	101	3	26
19	68	14	2
19	0	17	1
19	1	13	9
19	5	6	10
19	5	5	7
19	135	0	41
19	110	11	16
19	7	20	2
19	1	13	0
19	4	7	14
19	6	6	8
19	34	3	9
19	119	6	26
19	72	22	0
19	3	17	0
19	0	10	12
19	5	6	11
19	5	5	5
19	120	1	29
19	139	32	16
19	0	24	2
19	3	12	9
19	5	10	16
19	6	6	8
19	97	1	29
19	136	11	19
19	21	42	1
19	1	15	2
19	1	10	15
19	7	6	12
19	39	1	12
19	133	1	24
19	133	45	9
19	0	31	0
19	1	16	11
19	3	8	14
19	6	6	6
19	148	2	41
19	169	26	9
19	0	61	0
19	3	20	2
19	0	7	17
19	5	4	12
19	75	0	21
19	157	4	22
19	99	82	10
19	1	37	1
19	1	11	20
19	6	5	13
19	47	5	17
19	160	1	39
19	162	48	0
19	0	78	0
19	0	20	11
19	6	6	18
19	6	6	6
19	183	1	58
19	184	25	22
19	6	104	5
19	1	41	4
19	2	8	20
19	7	6	14
19	73	1	21
19	177	7	36
19	141	80	0
19	5	84	3
19	1	15	24
19	4	7	14
19	5	5	5
19	187	0	45
19	187	51	1
19	0	119	1
19	1	47	18
19	0	11	17
19	7	3	17
19	220	3	82
19	199	19	20
19	1	115	1
19	1	110	3
19	2	10	31
19	4	7	16
19	76	1	22
19	201	5	43
19	180	90	4
19	0	129	2
19	1	43	42
19	1	8	18
19	5	5	7
19	199	5	55
19	210	57	0
19	0	129	0
19	3	111	49
19	2	10	31
19	6	7	2
19	227	8	92
19	224	28	38
19	15	127	1
19	0	136	0
19	0	42	67
19	2	10	13
19	71	4	22
19	224	6	54
19	212	95	0
19	3	140	1
19	5	124	102
19	0	10	35
19	7	4	13
19	207	3	64
19	252	75	21
19	0	148	0
19	0	142	34
19	0	17	89
19	4	5	23
19	171	4	58
19	237	18	40
19	102	139	0
19	1	151	0
19	12	113	157
19	3	8	30
19	61	5	18
19	217	3	55
19	241	113	6
19	1	161	1
19	0	139	102
19	0	10	107
19	7	7	9
19	211	2	70
19	251	64	21
19	0	172	0
19	1	153	16
19	3	49	187
19	5	8	25
19	80	1	23
19	231	16	47
19	197	158	5
19	2	172	1
19	1	127	150
19	2	8	96
19	43	3	12
19	210	3	57
19	247	101	0
19	0	189	1
19	0	154	100
19	4	29	209
19	6	8	33
19	207	1	73
19	251	51	26
19	4	188	2
19	1	178	9
19	0	73	201
19	0	9	88
19	65	2	19
19	222	12	51
19	232	145	3
19	1	202	2
19	1	148	156
19	7	30	206
19	5	6	10
19	194	3	57
19	252	85	6
19	0	200	3
19	0	187	92
19	0	28	220
19	4	6	83
19	211	0	79
19	238	34	37
19	2	188	1
19	1	209	3
19	4	110	196
19	10	17	211
19	54	4	13
19	216	5	46
19	246	135	4
19	1	207	0
19	1	186	178
19	0	27	220
19	4	8	43
19	189	2	57
19	252	85	7
19	1	202	0
19	0	210	71
19	0	47	238
19	8	16	187
19	191	8	74
19	236	25	40
19	38	182	0
19	0	215	0
19	0	155	216
19	0	24	208
19	49	10	15
19	203	6	51
19	246	117	0
19	0	213	0
19	4	203	172
19	2	35	238
19	17	13	150
19	188	3	61
19	255	70	21
19	0	203	0
19	0	216	43
19	2	70	239
19	5	13	199
19	78	2	28
19	221	17	42
19	167	166	0
19	0	217	0
19	1	184	228
19	0	37	231
19	30	9	8
19	197	3	55
19	246	105	0
19	1	211	0
19	0	210	157
19	0	41	247
19	13	16	189
19	193	3	63
19	245	49	27
19	1	197	1
19	0	221	14
19	0	97	246
19	6	18	224
19	51	9	21
19	211	7	44
19	218	152	6
19	0	218	0
19	1	197	221
19	0	45	249
19	5	7	20
19	181	0	51
19	236	85	2
19	1	209	3
19	2	216	142
19	0	45	252
19	11	19	224
19	181	1	62
19	227	27	30
19	0	183	0
19	0	219	3
19	0	132	253
19	3	21	251
19	34	7	14
19	189	7	47
19	226	124	0
19	0	213	0
19	0	207	207
19	1	49	255
19	8	8	70
19	147	5	45
19	217	63	1
19	0	191	0
19	5	223	111
19	1	64	255
19	7	19	241
19	141	5	53
19	195	17	33
19	7	157	0
19	2	212	3
19	0	163	248
19	0	32	251
19	20	9	5
19	151	3	37
19	208	93	0
19	1	197	1
19	2	212	201
19	3	52	253
19	8	15	132
19	109	0	31
19	215	49	11
19	0	175	0
19	0	212	66
19	0	77	251
19	7	22	249
19	47	3	16
19	148	12	34
19	92	126	3
19	0	196	2
19	8	184	241
19	0	45	249
19	7	8	3
19	100	0	26
19	185	65	5
19	0	184	0
19	0	201	165
19	0	48	246
19	18	20	226
19	55	2	18
19	158	27	17
19	0	152	0
19	0	200	23
19	1	89	255
19	4	22	252
19	9	3	5
19	88	5	21
19	125	91	1
19	1	192	0
19	1	184	216
19	2	50	255
19	3	8	4
19	42	2	13
19	122	32	5
19	2	162	2
19	0	201	133
19	0	44	255
19	16	30	243
19	22	7	12
19	76	10	11
19	1	107	0
19	1	190	8
19	0	109	246
19	3	21	251
19	5	5	3
19	25	6	10
19	82	38	0
19	4	155	0
19	1	184	198
19	1	53	250
19	11	8	61
19	13	4	7
19	48	10	1
19	1	97	0
19	2	182	93
19	0	53	247
19	9	26	238
19	13	7	9
19	31	7	7
19	0	41	1
19	3	134	6
19	0	125	230
19	0	26	245
19	6	6	4
19	15	3	13
19	35	11	1
19	1	77	2
19	4	155	140
19	0	43	254
19	13	11	138
19	12	6	8
19	30	3	10
19	0	31	0
19	0	103	30
19	3	51	249
19	10	16	252
19	8	6	7
19	16	4	8
19	8	14	0
19	0	50	0
19	1	98	151
19	2	30	254
19	6	6	6
19	16	3	12
19	22	7	4
19	0	24	0
19	1	65	49
19	6	32	215
19	21	18	193
19	12	6	8
19	18	6	8
19	0	12	0
19	0	33	4
19	1	26	127
19	13	18	206
19	3	9	9
19	15	4	8
19	8	9	1
19	0	19	0
19	1	30	46
19	2	20	164
19	6	6	6
19	7	4	11
19	20	5	2
19	0	15	2
19	0	20	9
19	1	11	108
19	3	14	192
19	8	6	7
19	12	6	8
19	4	12	1
19	0	18	2
19	2	14	28
19	6	10	73
19	5	5	5
19	8	6	7
19	12	7	4
19	0	17	1
19	0	15	18
19	1	10	53
19	5	8	27
19	6	4	5
19	11	6	2
19	0	12	0
19	0	15	8
19	0	8	41
19	1	7	57
19	6	6	6
19	10	4	6
19	5	11	1
19	0	17	1
19	0	12	24
19	1	6	46
20	6	7	2
20	14	4	2
20	10	10	2
20	4	9	5
20	2	6	5
20	2	6	9
20	2	6	7
20	18	4	3
20	17	6	2
20	4	9	3
20	2	6	5
20	5	5	7
20	3	7	8
20	28	3	7
20	17	3	0
20	6	6	4
20	4	10	6
20	2	5	10
20	6	3	10
20	6	4	5
20	19	4	1
20	16	7	0
20	1	11	3
20	5	9	8
20	5	4	12
20	5	5	5
20	34	2	5
20	21	6	1
20	4	12	1
20	3	9	5
20	5	4	10
20	3	7	8
20	28	1	8
20	21	6	3
20	9	9	1
20	5	11	7
20	6	7	11
20	6	3	10
20	9	5	4
20	26	5	4
20	19	8	4
20	1	11	3
20	3	9	9
20	5	5	5
20	5	5	5
20	75	3	17
20	31	1	0
20	1	13	1
20	5	10	4
20	2	6	9
20	5	5	5
20	26	4	6
20	42	0	4
20	15	10	4
20	0	14	1
20	2	11	10
20	5	5	5
20	7	6	4
20	65	3	14
20	29	9	0
20	1	13	1
20	1	13	13
20	2	6	7
20	5	5	5
20	105	5	29
20	60	6	4
20	3	14	0
20	0	11	5
20	4	10	10
20	5	5	7
20	34	3	9
20	90	7	17
20	27	13	0
20	1	15	0
20	2	10	12
20	5	6	11
20	6	6	6
20	99	4	26
20	66	14	3
20	0	17	0
20	1	13	9
20	5	6	10
20	5	5	7
20	135	0	41
20	110	11	14
20	5	18	1
20	1	13	0
20	4	7	14
20	6	6	8
20	34	3	9
20	119	6	24
20	72	21	0
20	2	16	1
20	1	11	13
20	3	6	11
20	5	5	5
20	119	2	28
20	133	30	13
20	1	23	2
20	0	11	5
20	5	10	16
20	6	6	8
20	109	1	35
20	137	10	19
20	17	39	0
20	3	15	3
20	2	9	15
20	7	6	12
20	41	1	12
20	131	1	25
20	129	46	6
20	0	31	0
20	1	16	13
20	4	7	14
20	6	6	6
20	147	3	39
20	170	27	11
20	0	61	0
20	3	20	2
20	0	7	17
20	6	5	10
20	80	2	24
20	157	5	20
20	92	84	11
20	0	37	0
20	1	11	20
20	6	5	13
20	51	5	18
20	160	1	39
20	161	49	0
20	0	77	0
20	1	18	10
20	6	6	18
20	6	6	6
20	180	1	57
20	182	24	21
20	5	103	4
20	0	40	5
20	2	8	20
20	7	6	14
20	75	2	22
20	175	6	35
20	140	82	0
20	6	83	5
20	1	15	24
20	4	7	16
20	5	5	5
20	187	0	45
20	186	52	0
20	1	120	2
20	2	46	21
20	0	11	17
20	5	6	10
20	219	1	79
20	203	24	20
20	1	115	1
20	0	109	2
20	3	10	29
20	4	7	14
20	76	1	22
20	201	5	41
20	179	89	3
20	0	129	2
20	0	40	42
20	1	8	16
20	5	5	5
20	199	5	55
20	207	56	0
20	0	129	0
20	6	111	52
20	2	10	31
20	6	7	2
20	230	8	91
20	225	27	40
20	4	129	1
20	2	138	2
20	0	37	64
20	2	10	13
20	72	5	23
20	223	5	53
20	208	96	0
20	2	139	0
20	3	120	101
20	0	10	32
20	7	4	13
20	207	3	62
20	250	80	18
20	0	148	0
20	0	143	38
20	0	17	89
20	4	6	21
20	179	5	64
20	238	19	41
20	83	140	1
20	1	151	0
20	13	111	156
20	2	7	29
20	64	6	21
20	218	4	56
20	242	116	6
20	1	161	1
20	0	138	105
20	0	9	104
20	8	8	10
20	208	1	69
20	251	64	19
20	0	172	0
20	1	153	18
20	2	48	186
20	4	7	24
20	89	0	24
20	233	19	47
20	194	157	7
20	2	172	1
20	0	125	155
20	1	9	94
20	50	2	14
20	210	3	57
20	247	104	2
20	0	188	0
20	0	154	102
20	2	29	204
20	6	9	28
20	207	2	71
20	252	53	24
20	3	189	2
20	1	176	9
20	1	71	201
20	1	8	86
20	65	2	19
20	226	11	52
20	228	148	1
20	1	202	2
20	2	146	157
20	6	29	205
20	6	5	11
20	195	2	57
20	246	88	1
20	0	200	3
20	0	187	93
20	0	26	219
20	4	6	81
20	208	0	78
20	239	35	34
20	0	189	0
20	1	209	3
20	4	103	194
20	13	17	212
20	55	2	12
20	216	5	46
20	244	138	3
20	2	210	2
20	0	185	180
20	0	27	218
20	4	7	42
20	188	1	56
20	249	84	4
20	1	202	0
20	1	210	82
20	0	45	237
20	10	17	186
20	201	5	77
20	237	26	43
20	20	182	0
20	0	213	1
20	1	148	228
20	1	23	207
20	50	9	15
20	204	7	50
20	245	116	0
20	0	213	0
20	3	201	178
20	0	33	234
20	18	13	139
20	188	3	61
20	255	75	20
20	0	203	0
20	0	216	47
20	1	67	241
20	5	13	202
20	87	2	31
20	224	18	41
20	149	166	0
20	0	217	0
20	1	181	232
20	0	34	229
20	33	9	9
20	198	4	56
20	245	107	0
20	0	213	1
20	1	209	159
20	0	41	247
20	12	15	182
20	191	3	64
20	246	50	26
20	0	198	0
20	0	221	17
20	0	93	246
20	6	18	224
20	49	5	18
20	214	10	47
20	215	153	6
20	0	218	0
20	0	195	219
20	0	44	249
20	7	7	19
20	184	3	54
20	238	87	4
20	1	209	3
20	0	216	143
20	1	46	253
20	12	18	224
20	180	0	61
20	229	29	29
20	0	186	1
20	1	220	4
20	0	127	252
20	2	21	248
20	37	6	14
20	191	6	47
20	223	125	0
20	1	214	0
20	0	207	209
20	0	48	254
20	8	10	61
20	146	6	45
20	215	61	0
20	1	192	1
20	6	221	120
20	0	62	255
20	9	19	241
20	143	5	56
20	196	18	34
20	1	155	0
20	3	213	4
20	0	159	249
20	0	33	252
20	21	10	6
20	151	3	35
20	209	95	0
20	0	198	1
20	4	213	207
20	4	51	253
20	8	15	121
20	108	0	28
20	213	52	8
20	0	175	0
20	0	212	70
20	1	76	253
20	7	22	249
20	52	6	19
20	151	14	34
20	80	129	4
20	0	196	2
20	5	181	240
20	0	44	249
20	7	8	3
20	103	1	23
20	185	65	5
20	0	186	1
20	1	202	168
20	0	48	246
20	13	15	212
20	55	2	18
20	160	30	14
20	0	154	0
20	0	200	29
20	0	86	253
20	5	22	252
20	9	3	5
20	89	5	20
20	120	94	1
20	1	192	0
20	0	183	217
20	3	49	255
20	6	7	2
20	42	2	13
20	125	36	6
20	2	162	0
20	1	201	138
20	0	43	252
20	16	29	245
20	23	7	10
20	78	10	9
20	1	111	0
20	3	192	14
20	1	106	249
20	5	22	252
20	4	6	3
20	27	4	10
20	82	40	0
20	4	155	0
20	1	185	197
20	2	54	251
20	10	7	52
20	11	5	7
20	49	8	6
20	2	98	1
20	4	181	100
20	1	50	248
20	9	26	238
20	13	7	9
20	32	8	8
20	0	44	1
20	4	135	7
20	0	120	232
20	0	24	248
20	6	6	4
20	16	3	13
20	34	12	1
20	0	78	2
20	5	155	144
20	0	44	255
20	11	10	129
20	12	6	8
20	29	4	8
20	0	31	0
20	1	106	37
20	2	48	248
20	10	16	252
20	8	6	7
20	16	4	8
20	7	15	0
20	0	50	0
20	2	93	166
20	2	30	254
20	6	6	6
20	16	3	12
20	21	8	2
20	1	25	1
20	0	66	52
20	6	32	217
20	22	19	184
20	11	5	7
20	18	6	8
20	1	11	2
20	0	35	5
20	2	26	132
20	11	17	215
20	3	9	9
20	16	5	9
20	8	9	1
20	0	18	2
20	0	30	50
20	2	21	162
20	6	6	6
20	7	4	11
20	22	4	2
20	2	16	1
20	1	21	10
20	0	10	108
20	3	12	191
20	9	7	8
20	12	6	10
20	4	12	1
20	1	18	0
20	4	13	28
20	6	10	73
20	6	6	6
20	8	6	7
20	12	7	4
20	0	17	1
20	1	16	19
20	0	11	56
20	5	6	24
20	6	4	5
20	11	6	2
20	0	12	0
20	0	15	8
20	0	8	41
20	1	7	57
20	6	6	6
20	10	4	6
20	4	12	1
20	0	17	1
20	0	12	24
20	1	6	46
21	5	7	2
21	14	4	2
21	11	11	3
21	4	9	5
21	1	5	6
21	2	6	9
21	2	6	7
21	19	3	3
21	17	6	2
21	4	9	3
21	2	6	5
21	4	3	8
21	3	7	8
21	29	4	8
21	15	4	0
21	6	6	4
21	4	10	6
21	2	5	10
21	6	4	9
21	6	4	5
21	19	4	1
21	15	8	0
21	1	11	3
21	5	9	8
21	5	4	12
21	5	5	5
21	33	1	4
21	21	6	1
21	4	12	1
21	3	9	5
21	5	4	10
21	3	7	8
21	33	3	11
21	21	6	3
21	8	9	1
21	5	11	7
21	6	7	11
21	6	3	10
21	6	6	4
21	28	4	4
21	19	8	4
21	1	11	3
21	3	9	9
21	5	5	5
21	5	5	5
21	76	5	19
21	33	2	0
21	1	13	1
21	4	9	3
21	2	6	9
21	5	5	5
21	27	5	7
21	43	2	6
21	16	9	3
21	0	14	1
21	2	11	10
21	5	5	5
21	10	6	5
21	65	3	14
21	30	10	1
21	1	13	1
21	1	13	13
21	2	6	7
21	5	5	5
21	105	5	29
21	59	5	3
21	2	13	0
21	0	11	5
21	4	10	10
21	5	5	7
21	35	3	8
21	89	6	16
21	26	12	0
21	1	15	0
21	2	10	12
21	4	5	10
21	5	5	5
21	99	4	26
21	66	14	3
21	0	17	0
21	1	13	9
21	5	6	10
21	5	5	7
21	136	1	42
21	111	12	15
21	3	17	2
21	1	13	0
21	4	9	13
21	6	6	8
21	35	3	8
21	121	5	24
21	68	22	0
21	2	16	1
21	0	11	15
21	5	6	11
21	5	5	5
21	119	2	28
21	131	30	12
21	0	24	2
21	0	11	3
21	5	10	16
21	6	6	8
21	122	3	41
21	138	11	18
21	9	40	0
21	3	15	1
21	2	9	15
21	7	6	12
21	43	1	11
21	130	2	27
21	125	50	8
21	0	30	2
21	1	15	15
21	4	7	14
21	6	6	6
21	145	4	39
21	171	28	11
21	0	58	0
21	3	20	4
21	0	7	17
21	6	6	8
21	83	4	25
21	158	6	21
21	82	82	8
21	0	38	0
21	1	11	20
21	6	5	11
21	52	4	18
21	156	1	35
21	161	51	0
21	0	77	0
21	0	17	11
21	6	6	18
21	6	6	6
21	180	1	56
21	186	24	21
21	6	104	5
21	0	40	5
21	1	7	19
21	7	6	14
21	78	0	22
21	176	8	34
21	137	85	1
21	6	82	7
21	2	15	24
21	7	5	16
21	5	5	5
21	187	0	45
21	186	55	1
21	0	123	0
21	0	44	21
21	1	10	17
21	3	7	8
21	217	0	78
21	203	26	20
21	0	116	1
21	1	108	4
21	2	9	28
21	3	8	14
21	76	1	22
21	203	8	42
21	175	90	0
21	0	129	2
21	1	39	42
21	3	7	16
21	5	5	5
21	199	5	55
21	208	59	1
21	0	129	0
21	5	109	50
21	1	9	28
21	6	7	2
21	231	8	91
21	226	29	39
21	3	130	1
21	2	138	2
21	0	34	61
21	2	9	15
21	73	4	23
21	224	6	54
21	206	99	1
21	2	139	0
21	4	121	105
21	1	9	32
21	7	4	13
21	205	3	61
21	250	80	18
21	0	148	0
21	0	142	40
21	0	17	89
21	6	5	21
21	189	6	70
21	242	23	43
21	68	143	1
21	0	150	0
21	9	107	152
21	2	9	28
21	66	5	21
21	220	3	56
21	241	116	6
21	2	162	2
21	0	138	105
21	0	8	103
21	8	8	10
21	208	2	67
21	252	67	20
21	0	172	0
21	2	153	22
21	4	43	183
21	5	6	24
21	100	0	28
21	232	18	44
21	185	159	10
21	1	171	0
21	0	124	156
21	1	8	89
21	50	3	13
21	211	2	57
21	247	104	2
21	0	188	0
21	0	154	104
21	2	30	202
21	6	7	27
21	206	2	71
21	253	54	23
21	4	190	3
21	1	176	9
21	0	67	200
21	0	8	83
21	64	1	18
21	227	11	50
21	224	150	1
21	3	201	0
21	1	145	156
21	3	29	202
21	6	5	11
21	196	1	57
21	245	91	1
21	0	201	1
21	1	183	106
21	0	27	220
21	4	7	78
21	206	1	78
21	240	37	31
21	0	189	0
21	1	208	4
21	3	102	196
21	11	17	213
21	56	3	13
21	215	4	45
21	243	140	3
21	0	210	1
21	0	183	181
21	0	28	215
21	2	4	42
21	188	0	55
21	244	82	1
21	2	203	0
21	1	210	83
21	0	44	239
21	7	15	184
21	212	4	82
21	239	27	42
21	9	183	0
21	0	213	1
21	3	145	227
21	0	22	206
21	51	8	15
21	207	8	51
21	241	126	1
21	0	213	0
21	4	201	181
21	0	33	232
21	18	15	128
21	187	4	60
21	253	80	20
21	1	204	0
21	0	214	54
21	0	67	242
21	4	11	203
21	94	5	35
21	226	20	41
21	128	169	2
21	0	218	0
21	1	178	232
21	1	33	229
21	34	10	10
21	197	3	55
21	247	111	1
21	0	213	0
21	2	209	167
21	0	41	247
21	11	13	176
21	190	2	63
21	248	52	26
21	1	199	0
21	0	220	18
21	4	87	253
21	6	17	223
21	52	5	21
21	217	8	47
21	211	154	5
21	0	218	0
21	0	195	223
21	1	43	249
21	8	6	19
21	186	4	55
21	239	90	6
21	2	208	3
21	0	216	145
21	0	46	253
21	15	23	222
21	179	0	60
21	230	32	29
21	1	185	1
21	1	220	6
21	0	121	254
21	2	21	248
21	41	6	13
21	192	8	46
21	218	126	0
21	2	215	1
21	0	207	207
21	0	48	254
21	8	9	53
21	148	6	46
21	216	62	0
21	0	194	2
21	6	221	128
21	1	60	252
21	9	19	239
21	146	5	57
21	200	19	36
21	2	156	0
21	2	214	5
21	0	156	249
21	0	33	252
21	24	10	7
21	155	6	38
21	209	97	0
21	0	198	1
21	5	214	211
21	4	51	255
21	6	14	113
21	109	0	31
21	211	50	4
21	0	176	0
21	0	212	75
21	0	72	254
21	7	21	250
21	60	9	26
21	151	14	34
21	57	128	0
21	0	196	2
21	5	181	241
21	0	42	250
21	7	8	3
21	102	3	24
21	186	66	3
21	0	186	1
21	0	203	166
21	1	49	247
21	13	13	199
21	55	2	18
21	162	30	17
21	1	156	0
21	0	200	32
21	1	83	253
21	5	22	252
21	10	4	6
21	89	5	18
21	117	94	1
21	1	192	0
21	0	182	221
21	3	49	255
21	7	6	2
21	44	4	15
21	126	40	7
21	3	164	0
21	0	202	139
21	0	44	253
21	19	30	242
21	23	7	10
21	79	11	10
21	1	110	1
21	3	191	16
21	1	103	250
21	5	22	252
21	5	5	5
21	33	4	9
21	81	42	0
21	2	156	0
21	0	183	199
21	0	52	249
21	11	6	46
21	13	4	7
21	50	9	5
21	2	99	2
21	1	182	103
21	1	49	247
21	9	26	238
21	12	6	8
21	32	8	8
21	0	43	0
21	4	135	5
21	1	117	236
21	0	26	247
21	6	6	4
21	16	3	13
21	34	12	1
21	1	80	1
21	6	155	149
21	0	45	255
21	12	9	114
21	12	6	8
21	26	4	7
21	0	32	1
21	0	108	40
21	1	46	249
21	9	15	251
21	8	6	7
21	17	2	7
21	5	16	0
21	1	51	0
21	4	92	166
21	2	29	255
21	6	6	6
21	16	3	13
21	20	9	3
21	1	25	1
21	0	67	54
21	4	32	219
21	21	19	178
21	11	5	7
21	18	6	6
21	3	13	2
21	0	34	4
21	0	26	137
21	11	17	215
21	6	7	9
21	15	6	9
21	7	8	0
21	2	19	3
21	1	31	55
21	3	21	165
21	6	6	6
21	6	6	8
21	22	4	2
21	1	18	2
21	4	18	18
21	0	10	108
21	6	12	186
21	9	7	8
21	12	6	6
21	4	12	1
21	0	18	2
21	1	14	30
21	6	10	73
21	6	6	6
21	8	6	7
21	11	7	4
21	0	17	1
21	1	16	19
21	0	10	56
21	6	8	21
21	6	4	5
21	11	6	2
21	0	12	0
21	0	15	8
21	0	8	41
21	1	7	57
21	6	6	6
21	10	4	6
21	4	12	1
21	0	17	1
21	0	11	23
21	1	6	44
22	5	7	4
22	13	5	2
22	11	11	3
22	4	9	5
22	1	5	6
22	2	6	9
22	2	6	7
22	18	4	3
22	19	5	2
22	4	9	3
22	2	6	5
22	4	4	6
22	3	7	8
22	30	3	8
22	15	4	0
22	6	7	2
22	4	10	6
22	4	5	10
22	5	5	7
22	6	4	5
22	20	5	2
22	15	8	0
22	3	10	3
22	4	8	7
22	5	4	12
22	4	5	7
22	32	0	3
22	21	6	1
22	4	12	1
22	3	9	5
22	5	4	10
22	3	7	8
22	34	3	11
22	20	5	2
22	8	9	3
22	5	11	7
22	4	8	11
22	6	3	10
22	6	5	3
22	28	4	4
22	18	9	4
22	1	11	3
22	3	9	9
22	6	6	8
22	5	5	5
22	74	3	17
22	34	3	1
22	1	13	1
22	4	9	3
22	2	6	9
22	4	4	6
22	28	6	9
22	43	2	6
22	15	10	4
22	1	15	2
22	2	11	10
22	5	5	7
22	9	5	4
22	65	3	14
22	27	9	0
22	0	12	0
22	2	12	13
22	2	6	7
22	5	5	5
22	103	5	28
22	59	5	3
22	2	13	0
22	0	11	5
22	4	10	10
22	5	5	7
22	34	2	7
22	88	5	15
22	25	13	0
22	1	15	0
22	2	10	12
22	5	6	11
22	5	5	5
22	100	5	27
22	66	14	3
22	0	17	0
22	0	14	9
22	5	6	10
22	5	5	7
22	136	1	42
22	112	12	14
22	3	17	2
22	1	13	1
22	3	8	12
22	6	6	8
22	38	3	9
22	121	5	24
22	68	20	0
22	3	17	2
22	0	11	15
22	7	8	13
22	5	5	5
22	119	2	28
22	127	28	9
22	0	24	2
22	0	11	5
22	5	10	16
22	6	6	8
22	135	4	48
22	139	12	19
22	8	40	0
22	3	15	5
22	2	9	15
22	7	6	12
22	43	1	11
22	135	1	26
22	124	51	8
22	0	29	1
22	0	14	15
22	4	7	14
22	6	6	6
22	144	3	37
22	173	30	13
22	0	59	5
22	3	20	4
22	0	7	17
22	6	5	10
22	101	1	29
22	158	6	21
22	69	79	6
22	1	39	0
22	1	11	20
22	6	5	13
22	52	4	18
22	154	3	34
22	159	52	0
22	0	77	0
22	1	16	11
22	6	6	18
22	6	6	6
22	180	2	54
22	185	25	9
22	5	102	5
22	2	39	5
22	0	7	18
22	7	6	14
22	81	0	21
22	177	7	33
22	123	91	4
22	5	81	7
22	2	15	24
22	9	6	15
22	45	2	12
22	187	0	43
22	185	56	0
22	0	123	0
22	0	41	23
22	1	10	17
22	3	7	6
22	215	0	76
22	202	25	15
22	0	116	1
22	0	99	9
22	2	9	27
22	1	8	16
22	76	1	22
22	204	9	43
22	174	90	0
22	0	129	2
22	0	37	44
22	3	7	18
22	5	5	5
22	199	5	57
22	206	57	0
22	0	129	0
22	6	106	52
22	3	10	28
22	7	8	3
22	230	8	91
22	226	29	36
22	0	131	0
22	3	139	3
22	0	33	61
22	4	7	12
22	75	3	23
22	226	6	52
22	202	100	0
22	0	139	0
22	6	121	108
22	1	9	30
22	6	5	11
22	205	3	61
22	245	77	12
22	0	148	0
22	0	141	41
22	0	16	88
22	6	5	21
22	197	4	69
22	244	26	43
22	50	143	0
22	0	150	0
22	5	102	145
22	4	11	29
22	66	3	20
22	221	5	54
22	240	118	7
22	3	163	3
22	0	137	107
22	0	9	100
22	8	6	9
22	207	1	66
22	252	71	18
22	1	173	1
22	1	151	26
22	2	41	181
22	3	9	21
22	115	0	33
22	234	20	44
22	172	161	9
22	0	172	0
22	0	120	157
22	1	7	93
22	52	2	13
22	211	2	57
22	244	105	0
22	0	187	2
22	0	152	105
22	2	28	199
22	5	6	24
22	205	1	70
22	254	55	22
22	3	189	2
22	0	177	11
22	0	64	200
22	0	8	80
22	66	3	20
22	228	12	49
22	217	152	0
22	2	200	0
22	1	142	159
22	2	28	201
22	6	5	10
22	197	3	56
22	249	95	5
22	0	201	1
22	0	182	107
22	0	27	220
22	5	8	79
22	206	1	76
22	241	39	27
22	0	190	0
22	0	207	3
22	1	95	195
22	11	15	208
22	59	3	14
22	218	6	47
22	239	142	1
22	0	211	0
22	1	181	180
22	1	29	216
22	2	6	33
22	188	0	53
22	242	82	0
22	1	202	0
22	0	208	91
22	0	41	237
22	8	15	184
22	214	1	81
22	239	27	41
22	5	185	0
22	0	213	1
22	1	143	229
22	0	20	205
22	51	8	15
22	208	7	51
22	242	127	0
22	0	213	0
22	4	202	187
22	1	34	233
22	15	12	117
22	187	4	58
22	255	78	16
22	0	203	0
22	0	213	59
22	2	64	245
22	3	13	199
22	136	0	46
22	228	21	41
22	105	171	0
22	0	218	0
22	1	174	234
22	2	34	231
22	35	9	10
22	197	4	51
22	248	114	1
22	1	214	0
